Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Dalmatian,8.6,Female,19.9,Stiffness,Joint pain,Difficulty rising,Lethargy,7 weeks,No,No,No,No,No,Yes,No,No,No,39.2°C,84,Arthritis
Dog,Dalmatian,12,Female,14.1,Reluctance to play,Change in gait,Joint pain,Difficulty rising,8 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,76,Arthritis
Dog,Border Collie,10.8,Female,20.5,Limping,Joint pain,Reluctance to play,Difficulty rising,16 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,65,Arthritis
Dog,Corgi,9.6,Male,10.9,Stiffness,Limping,Change in gait,Lethargy,13 days,No,No,No,No,No,Yes,No,No,No,39.2°C,80,Arthritis
Dog,Husky,9.9,Female,31.4,Difficulty rising,Reluctance to play,Limping,Lethargy,15 days,No,No,No,No,No,Yes,No,No,No,39.2°C,128,Arthritis
Dog,Rottweiler,11.4,Male,19.2,Reluctance to play,Limping,Change in gait,Joint pain,19 days,No,No,No,No,No,Yes,No,No,No,38.7°C,98,Arthritis
Dog,Dalmatian,13.4,Female,14.7,Reluctance to play,Stiffness,Change in gait,Joint pain,14 days,No,No,No,No,No,Yes,No,No,No,39.2°C,107,Arthritis
Dog,Husky,11,Female,32.5,Reluctance to play,Change in gait,Joint pain,Limping,11 days,No,No,No,No,No,Yes,No,No,No,38.5°C,82,Arthritis
Dog,Rottweiler,13.7,Female,7.6,Lethargy,Joint pain,Reluctance to play,Difficulty rising,19 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,60,Arthritis
Dog,Dachshund,12.2,Male,19.8,Joint pain,Reluctance to play,Difficulty rising,Stiffness,10 days,Yes,No,Yes,No,No,Yes,No,No,No,38.8°C,125,Arthritis
Dog,Labrador,10.8,Male,28.7,Joint pain,Reluctance to play,Lethargy,Difficulty rising,2 days,No,No,No,No,No,Yes,No,No,No,38.9°C,126,Arthritis
Dog,Border Collie,12.9,Male,26.1,Change in gait,Limping,Lethargy,Stiffness,17 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,118,Arthritis
Dog,Border Collie,12.4,Female,27.7,Stiffness,Reluctance to play,Lethargy,Change in gait,4 days,No,No,No,No,No,Yes,No,No,Yes,38.9°C,128,Arthritis
Dog,Beagle,13.4,Female,7.5,Joint pain,Reluctance to play,Lethargy,Change in gait,10 days,No,No,No,No,No,Yes,No,No,No,39.2°C,92,Arthritis
Dog,Chihuahua,5.8,Female,24.2,Stiffness,Difficulty rising,Limping,Lethargy,7 weeks,Yes,No,No,No,No,Yes,No,No,No,38.9°C,104,Arthritis
Dog,Golden Retriever,8.9,Male,33.3,Reluctance to play,Lethargy,Joint pain,Limping,9 days,No,No,No,No,No,Yes,No,No,No,38.8°C,72,Arthritis
Dog,Cocker Spaniel,14.1,Female,21.4,Difficulty rising,Joint pain,Change in gait,Stiffness,2 weeks,No,No,No,No,No,Yes,No,No,No,38.9°C,117,Arthritis
Dog,Chihuahua,6.6,Male,14.3,Limping,Difficulty rising,Change in gait,Joint pain,8 days,Yes,No,No,No,No,Yes,No,No,No,38.8°C,72,Arthritis
Dog,Labrador Retriever,14.2,Male,23.6,Change in gait,Joint pain,Limping,Reluctance to play,21 days,No,No,No,No,No,Yes,No,No,No,38.7°C,136,Arthritis
Dog,Rottweiler,10.7,Female,7.5,Lethargy,Jaundice,Neurological signs,Loss of appetite,21 days,Yes,No,No,No,No,Yes,No,No,No,40.7°C,108,Tick-Borne Disease
Dog,Golden Retriever,4.4,Male,26.8,Jaundice,Pale gums,Fever,Diarrhea,21 days,No,Yes,Yes,No,No,No,No,No,No,40.1°C,118,Tick-Borne Disease
Dog,Bulldog,11.3,Female,14.1,Pale gums,Lethargy,Diarrhea,Neurological signs,7 days,Yes,No,Yes,No,No,Yes,No,No,No,39.7°C,96,Tick-Borne Disease
Dog,Rottweiler,8,Male,24.5,Loss of appetite,Lethargy,Vomiting,Diarrhea,21 days,Yes,Yes,Yes,No,Yes,Yes,No,No,No,39.5°C,62,Tick-Borne Disease
Dog,Dalmatian,7.8,Female,17.8,Lameness,Swollen lymph nodes,Lethargy,Jaundice,8 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,132,Tick-Borne Disease
Dog,Siberian Husky,10.1,Male,29.6,Lameness,Jaundice,Lethargy,Swollen lymph nodes,11 days,No,No,No,No,No,Yes,No,No,No,40.0°C,84,Tick-Borne Disease
Dog,German Shepherd,8.8,Male,31.1,Neurological signs,Vomiting,Lameness,Swollen lymph nodes,5 weeks,Yes,Yes,No,No,No,Yes,No,No,No,39.0°C,119,Tick-Borne Disease
Dog,Labrador Retriever,10,Male,25.3,Swollen lymph nodes,Jaundice,Neurological signs,Lethargy,7 weeks,Yes,Yes,No,No,No,No,No,No,No,38.9°C,110,Tick-Borne Disease
Dog,Corgi,4.7,Female,9.1,Lethargy,Diarrhea,Neurological signs,Lameness,17 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.4°C,130,Tick-Borne Disease
Dog,Labrador Retriever,5.6,Female,25.6,Diarrhea,Lethargy,Neurological signs,Fever,12 days,Yes,No,Yes,No,No,No,No,No,No,40.0°C,73,Tick-Borne Disease
Dog,Akita,4.7,Male,16.8,Vomiting,Fever,Swollen lymph nodes,Pale gums,13 days,Yes,Yes,No,No,No,Yes,No,No,No,40.2°C,101,Tick-Borne Disease
Dog,Yorkshire Terrier,5.9,Male,23.1,Swollen lymph nodes,Diarrhea,Fever,Loss of appetite,11 days,Yes,No,Yes,Yes,No,No,No,No,No,39.9°C,87,Tick-Borne Disease
Dog,Akita,10.4,Female,27.1,Pale gums,Lethargy,Swollen lymph nodes,Vomiting,14 days,Yes,Yes,No,No,No,Yes,No,No,No,39.6°C,106,Tick-Borne Disease
Dog,Beagle,3.8,Female,15.5,Lethargy,Diarrhea,Jaundice,Pale gums,12 days,Yes,No,Yes,No,No,Yes,No,No,No,39.3°C,132,Tick-Borne Disease
Dog,Corgi,5.8,Female,13.3,Neurological signs,Vomiting,Lameness,Jaundice,4 weeks,No,Yes,No,No,No,Yes,No,No,No,39.5°C,86,Tick-Borne Disease
Dog,Border Collie,7.2,Female,31.5,Lethargy,Loss of appetite,Diarrhea,Pale gums,21 days,Yes,No,Yes,No,No,Yes,No,No,No,39.9°C,108,Tick-Borne Disease
Dog,Poodle,7.4,Male,10.2,Jaundice,Lethargy,Loss of appetite,Fever,10 days,Yes,No,No,No,No,No,No,No,No,40.0°C,65,Tick-Borne Disease
Dog,Pit Bull,4.7,Male,21.2,Neurological signs,Lameness,Loss of appetite,Diarrhea,1 weeks,Yes,No,Yes,No,No,Yes,No,No,No,40.6°C,66,Tick-Borne Disease
Dog,Labrador,3.5,Female,33.1,Pale gums,Vomiting,Jaundice,Loss of appetite,3 days,Yes,Yes,No,No,No,Yes,No,No,No,39.8°C,69,Tick-Borne Disease
Dog,Cocker Spaniel,10,Female,31,Lethargy,Lameness,Neurological signs,Pale gums,18 days,Yes,No,No,No,No,Yes,No,No,No,40.2°C,120,Tick-Borne Disease
Dog,Rottweiler,2.2,Female,29.5,Loss of appetite,Jaundice,Pale gums,Vomiting,10 days,Yes,Yes,No,No,No,No,No,No,No,39.6°C,118,Tick-Borne Disease
Dog,Husky,1,Male,29.6,Jaundice,Neurological signs,Swollen lymph nodes,Fever,18 days,No,No,No,No,No,Yes,No,No,No,40.4°C,119,Tick-Borne Disease
Dog,Dalmatian,6.6,Male,24.8,Neurological signs,Jaundice,Diarrhea,Lameness,6 days,Yes,No,Yes,No,No,Yes,No,No,No,39.9°C,95,Tick-Borne Disease
Dog,Dalmatian,8.4,Male,26.4,Diarrhea,Neurological signs,Lethargy,Vomiting,15 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,125,Tick-Borne Disease
Dog,Yorkshire Terrier,5.9,Female,30.8,Vomiting,Fever,Pale gums,Lethargy,9 days,No,Yes,Yes,No,No,No,No,No,No,39.8°C,81,Tick-Borne Disease
Dog,Husky,7.6,Female,25.3,Pale gums,Loss of appetite,Vomiting,Jaundice,16 days,Yes,Yes,No,No,No,No,No,No,No,39.2°C,89,Tick-Borne Disease
Dog,Beagle,7.2,Male,9.3,Lethargy,Fever,Pale gums,Vomiting,1 days,Yes,Yes,No,No,No,No,No,No,No,39.9°C,117,Tick-Borne Disease
Dog,Dalmatian,11,Male,29.3,Lameness,Swollen lymph nodes,Diarrhea,Neurological signs,9 days,Yes,No,Yes,No,Yes,Yes,No,No,No,39.6°C,94,Tick-Borne Disease
Dog,Dalmatian,0.5,Female,16.9,Vomiting,Swollen lymph nodes,Pale gums,Loss of appetite,12 days,Yes,Yes,No,No,No,Yes,No,No,No,39.6°C,129,Tick-Borne Disease
Dog,Siberian Husky,10.3,Female,35.2,Fever,Loss of appetite,Swollen lymph nodes,Lethargy,19 days,Yes,No,No,No,No,No,No,No,No,39.6°C,79,Tick-Borne Disease
Cow,Gir,7.7,Male,229.6,Weight Loss,Diarrhea,Weakness,Poor Appetite,11 days,No,No,Yes,No,No,No,,,,38.9,71,Johne’s Disease
Cow,Sahiwal,1.8,Female,26.1,Weight Loss,Diarrhea,Weakness,Poor Appetite,14 days,Yes,No,No,Yes,Yes,No,,,,38.7,67,Johne’s Disease
Cow,Angus,1.1,Male,393.8,Weight Loss,Diarrhea,Weakness,Poor Appetite,7 days,Yes,No,No,Yes,No,No,,,,38.7,74,Johne’s Disease
Cow,Angus,9.3,Male,580.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,Yes,Yes,Yes,Yes,No,No,,,,38.2,74,Johne’s Disease
Cow,Angus,7,Male,597.8,Weight Loss,Diarrhea,Weakness,Poor Appetite,6 days,No,Yes,Yes,No,No,No,,,,38.6,69,Johne’s Disease
Cow,Jersey,9,Female,204,Weight Loss,Diarrhea,Weakness,Poor Appetite,12 days,Yes,No,Yes,No,No,No,,,,38.3,63,Johne’s Disease
Cow,Sahiwal,8,Male,213.3,Weight Loss,Diarrhea,Weakness,Poor Appetite,5 days,Yes,Yes,No,No,No,No,,,,38.7,75,Johne’s Disease
Cow,Angus,8.1,Male,47.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,11 days,Yes,No,Yes,No,No,Yes,,,,38.1,71,Johne’s Disease
Cow,Jersey,5.7,Female,575.5,Weight Loss,Diarrhea,Weakness,Poor Appetite,13 days,Yes,No,Yes,Yes,No,No,,,,38.4,64,Johne’s Disease
Cow,Holstein,3.5,Male,561.2,Weight Loss,Diarrhea,Weakness,Poor Appetite,17 days,Yes,Yes,No,Yes,No,Yes,,,,39,67,Johne’s Disease
Cow,Gir,8.4,Male,372.3,Weight Loss,Diarrhea,Weakness,Poor Appetite,13 days,Yes,No,Yes,No,No,No,,,,38.1,76,Johne’s Disease
Cow,Jersey,8.2,Female,172.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,21 days,Yes,Yes,Yes,Yes,No,No,,,,38.3,71,Johne’s Disease
Cow,Sahiwal,5.1,Male,203.9,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,No,Yes,Yes,No,No,No,,,,38.2,74,Johne’s Disease
Cow,Jersey,9.6,Male,275.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,10 days,Yes,No,No,Yes,Yes,No,,,,38.4,68,Johne’s Disease
Cow,Jersey,3.8,Male,466.2,Weight Loss,Diarrhea,Weakness,Poor Appetite,10 days,Yes,No,No,No,Yes,No,,,,38.6,68,Johne’s Disease
Cow,Angus,7.1,Female,273.3,Weight Loss,Diarrhea,Weakness,Poor Appetite,3 days,Yes,No,No,Yes,No,Yes,,,,38.3,74,Johne’s Disease
Cow,Angus,8.4,Male,362.9,Weight Loss,Diarrhea,Weakness,Poor Appetite,8 days,No,Yes,Yes,Yes,Yes,No,,,,38.9,66,Johne’s Disease
Cow,Jersey,5.4,Male,542,Weight Loss,Diarrhea,Weakness,Poor Appetite,8 days,Yes,No,Yes,Yes,Yes,No,,,,38.3,62,Johne’s Disease
Cow,Holstein,4.4,Male,348.6,Weight Loss,Diarrhea,Weakness,Poor Appetite,9 days,Yes,No,No,No,Yes,No,,,,38.7,77,Johne’s Disease
Cow,Sahiwal,9.8,Male,393.8,Weight Loss,Diarrhea,Weakness,Poor Appetite,17 days,Yes,Yes,Yes,Yes,No,No,,,,38.1,62,Johne’s Disease
Cow,Angus,4.4,Female,221.9,Weight Loss,Diarrhea,Weakness,Poor Appetite,21 days,No,Yes,No,No,Yes,No,,,,38.2,75,Johne’s Disease
Cow,Gir,3.8,Female,473.7,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,No,No,Yes,No,No,No,,,,38.7,80,Johne’s Disease
Cow,Sahiwal,9.8,Female,266.8,Weight Loss,Diarrhea,Weakness,Poor Appetite,7 days,Yes,No,Yes,No,Yes,No,,,,38.5,78,Johne’s Disease
Cow,Jersey,5.8,Male,560.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,Yes,Yes,No,Yes,No,Yes,,,,38,63,Johne’s Disease
Cow,Holstein,3.3,Male,243.1,Weight Loss,Diarrhea,Weakness,Poor Appetite,2 days,No,Yes,No,No,No,No,,,,38.3,75,Johne’s Disease
Cow,Angus,6.3,Female,399.9,Coughing,Fever,Nasal Discharge,Lethargy,4 days,Yes,Yes,Yes,Yes,No,No,,,,40.2,92,Bovine Respiratory Disease
Cow,Jersey,8.2,Male,374.6,Coughing,Fever,Nasal Discharge,Lethargy,20 days,Yes,Yes,No,No,Yes,Yes,,,,40.8,70,Bovine Respiratory Disease
Cow,Jersey,9.3,Male,408.5,Coughing,Fever,Nasal Discharge,Lethargy,3 days,Yes,Yes,No,No,Yes,No,,,,40.7,86,Bovine Respiratory Disease
Cow,Holstein,9,Female,177,Coughing,Fever,Nasal Discharge,Lethargy,8 days,Yes,No,Yes,No,No,No,,,,39.9,84,Bovine Respiratory Disease
Cow,Sahiwal,10,Male,45.1,Coughing,Fever,Nasal Discharge,Lethargy,11 days,Yes,No,Yes,No,Yes,No,,,,40.8,80,Bovine Respiratory Disease
Cow,Angus,5.2,Male,587.5,Coughing,Fever,Nasal Discharge,Lethargy,7 days,Yes,Yes,Yes,Yes,No,Yes,,,,40.7,89,Bovine Respiratory Disease
Cow,Jersey,4,Male,478.9,Coughing,Fever,Nasal Discharge,Lethargy,7 days,No,No,Yes,No,No,No,,,,40.4,83,Bovine Respiratory Disease
Cow,Holstein,4.4,Male,260.7,Coughing,Fever,Nasal Discharge,Lethargy,5 days,Yes,No,Yes,No,No,No,,,,40.4,100,Bovine Respiratory Disease
Cow,Angus,9.3,Male,105.4,Coughing,Fever,Nasal Discharge,Lethargy,10 days,Yes,No,Yes,No,No,No,,,,40.9,88,Bovine Respiratory Disease
Cow,Angus,6.6,Female,472.1,Coughing,Fever,Nasal Discharge,Lethargy,9 days,Yes,No,Yes,Yes,Yes,No,,,,40.7,80,Bovine Respiratory Disease
Cow,Jersey,8.8,Male,182.5,Coughing,Fever,Nasal Discharge,Lethargy,20 days,Yes,Yes,No,No,No,No,,,,40.7,97,Bovine Respiratory Disease
Cow,Holstein,1.6,Female,338,Coughing,Fever,Nasal Discharge,Lethargy,4 days,Yes,Yes,Yes,No,No,No,,,,40.6,72,Bovine Respiratory Disease
Cow,Gir,9.5,Female,180.7,Coughing,Fever,Nasal Discharge,Lethargy,14 days,Yes,Yes,Yes,Yes,No,No,,,,40.7,77,Bovine Respiratory Disease
Cow,Angus,1.1,Female,40.2,Coughing,Fever,Nasal Discharge,Lethargy,11 days,Yes,Yes,No,Yes,No,No,,,,39.7,94,Bovine Respiratory Disease
Cow,Angus,4.2,Female,409.3,Coughing,Fever,Nasal Discharge,Lethargy,16 days,Yes,Yes,No,No,No,No,,,,40.7,98,Bovine Respiratory Disease
Cow,Angus,1.1,Female,210.3,Coughing,Fever,Nasal Discharge,Lethargy,17 days,No,Yes,No,Yes,Yes,No,,,,40.3,94,Bovine Respiratory Disease
Cow,Jersey,1.9,Male,112.9,Coughing,Fever,Nasal Discharge,Lethargy,2 days,Yes,No,Yes,Yes,No,No,,,,40.3,90,Bovine Respiratory Disease
Cow,Angus,8.4,Male,251.7,Coughing,Fever,Nasal Discharge,Lethargy,2 days,Yes,No,Yes,No,Yes,No,,,,40,75,Bovine Respiratory Disease
Cow,Angus,9.5,Male,307.6,Coughing,Fever,Nasal Discharge,Lethargy,20 days,Yes,Yes,No,Yes,No,No,,,,40.1,95,Bovine Respiratory Disease
Cow,Angus,6.5,Male,263.8,Coughing,Fever,Nasal Discharge,Lethargy,19 days,No,Yes,Yes,Yes,Yes,Yes,,,,40.6,82,Bovine Respiratory Disease
Cow,Holstein,2.4,Female,71.6,Coughing,Fever,Nasal Discharge,Lethargy,17 days,Yes,Yes,No,No,No,No,,,,39.9,95,Bovine Respiratory Disease
Cow,Holstein,9.7,Female,370.3,Coughing,Fever,Nasal Discharge,Lethargy,20 days,Yes,No,No,Yes,No,No,,,,40.2,94,Bovine Respiratory Disease
Cow,Sahiwal,3.5,Female,363.5,Coughing,Fever,Nasal Discharge,Lethargy,3 days,Yes,No,No,No,No,No,,,,40.9,82,Bovine Respiratory Disease
Cow,Angus,3.4,Female,26.9,Coughing,Fever,Nasal Discharge,Lethargy,10 days,No,Yes,Yes,No,No,No,,,,40.1,86,Bovine Respiratory Disease
Cow,Angus,3,Female,379.1,Coughing,Fever,Nasal Discharge,Lethargy,3 days,Yes,Yes,Yes,No,No,No,,,,40.7,91,Bovine Respiratory Disease
Cow,Holstein,6.5,Male,215.6,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,Yes,Yes,No,No,Yes,No,,,,41,95,Bovine Respiratory Syncytial Virus
Cow,Holstein,8,Male,159.6,Fever,Coughing,Labored Breathing,Nasal Discharge,20 days,No,Yes,No,Yes,No,Yes,,,,40.1,75,Bovine Respiratory Syncytial Virus
Cow,Gir,1.8,Female,309.4,Fever,Coughing,Labored Breathing,Nasal Discharge,16 days,Yes,Yes,No,Yes,No,No,,,,41,100,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,9.7,Female,417.5,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,Yes,No,Yes,No,No,Yes,,,,41.1,77,Bovine Respiratory Syncytial Virus
Cow,Angus,4.2,Female,434.7,Fever,Coughing,Labored Breathing,Nasal Discharge,16 days,No,Yes,No,Yes,Yes,No,,,,41.5,100,Bovine Respiratory Syncytial Virus
Cow,Angus,6.6,Female,315.1,Fever,Coughing,Labored Breathing,Nasal Discharge,2 days,Yes,Yes,Yes,Yes,No,Yes,,,,40.1,80,Bovine Respiratory Syncytial Virus
Cow,Jersey,4.7,Female,310.8,Fever,Coughing,Labored Breathing,Nasal Discharge,19 days,Yes,No,No,Yes,No,No,,,,40.4,80,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,6.3,Male,164.6,Fever,Coughing,Labored Breathing,Nasal Discharge,15 days,Yes,No,Yes,No,No,No,,,,41.4,100,Bovine Respiratory Syncytial Virus
Cow,Angus,1.7,Female,331.1,Fever,Coughing,Labored Breathing,Nasal Discharge,11 days,Yes,Yes,No,No,Yes,No,,,,40.4,109,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,7.8,Male,246,Fever,Coughing,Labored Breathing,Nasal Discharge,13 days,Yes,No,Yes,No,Yes,No,,,,40.7,110,Bovine Respiratory Syncytial Virus
Cow,Angus,6.1,Male,87.7,Fever,Coughing,Labored Breathing,Nasal Discharge,3 days,Yes,Yes,No,Yes,No,Yes,,,,39.9,89,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,7.5,Female,125.6,Fever,Coughing,Labored Breathing,Nasal Discharge,17 days,No,No,No,Yes,No,No,,,,41.2,95,Bovine Respiratory Syncytial Virus
Cow,Gir,8,Female,487,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,Yes,Yes,No,No,No,No,,,,40.3,79,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,8,Female,442.9,Fever,Coughing,Labored Breathing,Nasal Discharge,8 days,No,Yes,Yes,No,No,No,,,,40.5,98,Bovine Respiratory Syncytial Virus
Cow,Jersey,9.9,Male,404.8,Fever,Coughing,Labored Breathing,Nasal Discharge,12 days,No,No,Yes,Yes,No,No,,,,40.3,98,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,1.7,Male,70.9,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,No,Yes,Yes,Yes,No,No,,,,39.9,86,Bovine Respiratory Syncytial Virus
Cow,Holstein,9.6,Male,241.2,Fever,Coughing,Labored Breathing,Nasal Discharge,7 days,No,Yes,Yes,Yes,No,No,,,,41.3,100,Bovine Respiratory Syncytial Virus
Cow,Gir,5.8,Male,220.5,Fever,Coughing,Labored Breathing,Nasal Discharge,16 days,No,No,No,No,No,No,,,,40.7,105,Bovine Respiratory Syncytial Virus
Cow,Jersey,9.3,Male,35.1,Fever,Coughing,Labored Breathing,Nasal Discharge,11 days,Yes,Yes,Yes,No,No,Yes,,,,40.4,80,Bovine Respiratory Syncytial Virus
Cow,Gir,6.1,Male,465.8,Fever,Coughing,Labored Breathing,Nasal Discharge,15 days,No,Yes,Yes,Yes,No,No,,,,39.8,83,Bovine Respiratory Syncytial Virus
Cow,Holstein,7.8,Male,18.2,Fever,Coughing,Labored Breathing,Nasal Discharge,17 days,Yes,Yes,Yes,Yes,No,No,,,,40.3,103,Bovine Respiratory Syncytial Virus
Cow,Angus,1.8,Female,479.3,Fever,Coughing,Labored Breathing,Nasal Discharge,7 days,Yes,Yes,Yes,Yes,No,No,,,,39.6,82,Bovine Respiratory Syncytial Virus
Cow,Angus,9,Female,81.4,Fever,Coughing,Labored Breathing,Nasal Discharge,7 days,No,Yes,No,Yes,No,No,,,,41.2,77,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,6,Female,413.8,Fever,Coughing,Labored Breathing,Nasal Discharge,18 days,No,No,No,Yes,Yes,No,,,,39.8,85,Bovine Respiratory Syncytial Virus
Cow,Gir,5.3,Male,35.7,Fever,Coughing,Labored Breathing,Nasal Discharge,21 days,Yes,Yes,Yes,No,No,No,,,,40.7,77,Bovine Respiratory Syncytial Virus
Dog,Beagle,6.7,Female,16.5,Fever,Vomiting,Abdominal Pain,Jaundice,20 days,Yes,No,Yes,Yes,No,Yes,,,,39.2,113,Canine Hepatitis
Dog,Pug,6,Female,38.6,Fever,Vomiting,Abdominal Pain,Jaundice,7 days,No,No,No,No,Yes,Yes,,,,39.5,98,Canine Hepatitis
Dog,Pug,9.4,Female,22.3,Fever,Vomiting,Abdominal Pain,Jaundice,14 days,No,Yes,Yes,No,Yes,Yes,,,,39.9,83,Canine Hepatitis
Dog,Beagle,5.2,Male,10.5,Fever,Vomiting,Abdominal Pain,Jaundice,16 days,Yes,No,No,No,Yes,No,,,,39.4,115,Canine Hepatitis
Dog,Pug,4.6,Female,35.3,Fever,Vomiting,Abdominal Pain,Jaundice,19 days,Yes,Yes,Yes,No,No,No,,,,39.2,87,Canine Hepatitis
Dog,German Shepherd,7.7,Male,5.2,Fever,Vomiting,Abdominal Pain,Jaundice,17 days,No,No,Yes,No,No,No,,,,40.3,127,Canine Hepatitis
Dog,Labrador Retriever,8.6,Female,22.6,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,No,Yes,Yes,No,Yes,No,,,,40.1,88,Canine Hepatitis
Dog,Beagle,3.4,Female,28.1,Fever,Vomiting,Abdominal Pain,Jaundice,4 days,No,No,No,No,Yes,No,,,,40.3,100,Canine Hepatitis
Dog,Golden Retriever,4.6,Male,12.4,Fever,Vomiting,Abdominal Pain,Jaundice,7 days,Yes,Yes,No,No,No,No,,,,40.3,120,Canine Hepatitis
Dog,Beagle,4.8,Male,36.5,Fever,Vomiting,Abdominal Pain,Jaundice,19 days,Yes,No,No,No,No,No,,,,39.6,128,Canine Hepatitis
Dog,German Shepherd,7.2,Female,33,Fever,Vomiting,Abdominal Pain,Jaundice,21 days,Yes,Yes,Yes,Yes,No,No,,,,40.2,94,Canine Hepatitis
Dog,Golden Retriever,8.5,Male,32.5,Fever,Vomiting,Abdominal Pain,Jaundice,16 days,Yes,Yes,No,No,No,No,,,,39.7,85,Canine Hepatitis
Dog,Pug,6.6,Male,35.8,Fever,Vomiting,Abdominal Pain,Jaundice,13 days,No,No,No,No,No,No,,,,40.4,121,Canine Hepatitis
Dog,Beagle,9.7,Male,20,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,Yes,Yes,Yes,Yes,No,No,,,,39.8,120,Canine Hepatitis
Dog,Beagle,8.7,Female,19.3,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,Yes,Yes,No,No,No,Yes,,,,40.1,92,Canine Hepatitis
Dog,Pug,6.6,Female,8.3,Fever,Vomiting,Abdominal Pain,Jaundice,13 days,Yes,No,No,Yes,No,No,,,,39.7,114,Canine Hepatitis
Dog,Golden Retriever,6.7,Female,19.9,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,Yes,Yes,Yes,No,No,Yes,,,,39.6,96,Canine Hepatitis
Dog,Pug,4.1,Male,13.2,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,No,Yes,No,No,Yes,Yes,,,,39.7,119,Canine Hepatitis
Dog,Beagle,6.1,Female,16.4,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,Yes,Yes,No,No,No,No,,,,39.1,122,Canine Hepatitis
Dog,Beagle,7.6,Male,8.2,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,Yes,No,Yes,No,No,No,,,,40.4,100,Canine Hepatitis
Dog,Beagle,5.7,Female,7.3,Fever,Vomiting,Abdominal Pain,Jaundice,2 days,Yes,No,Yes,Yes,No,No,,,,40.2,90,Canine Hepatitis
Dog,Golden Retriever,6,Female,20.7,Fever,Vomiting,Abdominal Pain,Jaundice,11 days,No,Yes,Yes,No,No,Yes,,,,40.4,113,Canine Hepatitis
Dog,Golden Retriever,5.1,Female,16.6,Fever,Vomiting,Abdominal Pain,Jaundice,12 days,Yes,Yes,No,No,No,No,,,,40.2,107,Canine Hepatitis
Dog,German Shepherd,5.5,Female,23.1,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,No,Yes,No,No,No,No,,,,39.7,90,Canine Hepatitis
Dog,Pug,1.8,Male,9.9,Fever,Vomiting,Abdominal Pain,Jaundice,18 days,Yes,Yes,No,Yes,Yes,No,,,,39.8,111,Canine Hepatitis
Dog,Labrador Retriever,7,Male,24.5,Fever,Vomiting,Diarrhea,Jaundice,18 days,No,No,Yes,Yes,Yes,No,,,,40.1,84,Canine Leptospirosis
Dog,Golden Retriever,3.2,Male,22.7,Fever,Vomiting,Diarrhea,Jaundice,16 days,Yes,No,No,No,No,No,,,,39.6,113,Canine Leptospirosis
Dog,Pug,9.1,Female,15.8,Fever,Vomiting,Diarrhea,Jaundice,21 days,Yes,No,No,Yes,No,No,,,,39.3,89,Canine Leptospirosis
Dog,Golden Retriever,1.1,Female,11.7,Fever,Vomiting,Diarrhea,Jaundice,18 days,Yes,Yes,No,No,No,No,,,,40,128,Canine Leptospirosis
Dog,Labrador Retriever,5.3,Female,13.6,Fever,Vomiting,Diarrhea,Jaundice,19 days,Yes,Yes,No,No,No,No,,,,39.3,135,Canine Leptospirosis
Dog,Labrador Retriever,1.7,Male,35.8,Fever,Vomiting,Diarrhea,Jaundice,5 days,No,Yes,Yes,Yes,Yes,No,,,,39.7,100,Canine Leptospirosis
